"chr" "start" "end" "sample" "super_pop" "width" "index"
"HG02425" "1" 12345135.9 14444408.1 "HG02425" "AMR_" "0.109999999403954" 1560
"HG02348" "1" 12345135.9 14444408.1 "HG02348" "AMR_" "0.109999999403954" 1561
"HG02345" "1" 12345135.9 14444408.1 "HG02345" "AMR_" "0.109999999403954" 1562
"HG02312" "1" 12345135.9 14444408.1 "HG02312" "AMR_" "0.109999999403954" 1563
"HG02304" "1" 12345135.9 14444408.1 "HG02304" "AMR_" "0.109999999403954" 1564
"HG02301" "1" 12345135.9 14444408.1 "HG02301" "AMR_" "0.109999999403954" 1565
"HG02299" "1" 12345135.9 14444408.1 "HG02299" "AMR_" "0.109999999403954" 1566
"HG02298" "1" 12345135.9 14444408.1 "HG02298" "AMR_" "0.109999999403954" 1567
"HG02292" "1" 12345135.9 14444408.1 "HG02292" "AMR_" "0.109999999403954" 1568
"HG02291" "1" 12345135.9 14444408.1 "HG02291" "AMR_" "0.109999999403954" 1569
"HG02286" "1" 12345135.9 14444408.1 "HG02286" "AMR_" "0.109999999403954" 1570
"HG02285" "1" 12345135.9 14444408.1 "HG02285" "AMR_" "0.109999999403954" 1571
"HG02278" "1" 12345135.9 14444408.1 "HG02278" "AMR_" "0.109999999403954" 1572
"HG02277" "1" 12345135.9 14444408.1 "HG02277" "AMR_" "0.109999999403954" 1573
"HG02275" "1" 12345135.9 14444408.1 "HG02275" "AMR_" "0.109999999403954" 1574
"HG02274" "1" 12345135.9 14444408.1 "HG02274" "AMR_" "0.109999999403954" 1575
"HG02272" "1" 12345135.9 14444408.1 "HG02272" "AMR_" "0.109999999403954" 1576
"HG02271" "1" 12345135.9 14444408.1 "HG02271" "AMR_" "0.109999999403954" 1577
"HG02266" "1" 12345135.9 14444408.1 "HG02266" "AMR_" "0.109999999403954" 1578
"HG02265" "1" 12345135.9 14444408.1 "HG02265" "AMR_" "0.109999999403954" 1579
"HG02262" "1" 12345135.9 14444408.1 "HG02262" "AMR_" "0.109999999403954" 1580
"HG02260" "1" 12345135.9 14444408.1 "HG02260" "AMR_" "0.109999999403954" 1581
"HG02259" "1" 12345135.9 14444408.1 "HG02259" "AMR_" "0.109999999403954" 1582
"HG02253" "1" 12345135.9 14444408.1 "HG02253" "AMR_" "0.109999999403954" 1583
"HG02252" "1" 12345135.9 14444408.1 "HG02252" "AMR_" "0.109999999403954" 1584
"HG02150" "1" 12345135.9 14444408.1 "HG02150" "AMR_" "0.109999999403954" 1585
"HG02147" "1" 12345135.9 14444408.1 "HG02147" "AMR_" "0.109999999403954" 1586
"HG02146" "1" 12345135.9 14444408.1 "HG02146" "AMR_" "0.109999999403954" 1587
"HG02105" "1" 12345135.9 14444408.1 "HG02105" "AMR_" "0.109999999403954" 1588
"HG02104" "1" 12345135.9 14444408.1 "HG02104" "AMR_" "0.109999999403954" 1589
"HG02102" "1" 12345135.9 14444408.1 "HG02102" "AMR_" "0.109999999403954" 1590
"HG02090" "1" 12345135.9 14444408.1 "HG02090" "AMR_" "0.109999999403954" 1591
"HG02089" "1" 12345135.9 14444408.1 "HG02089" "AMR_" "0.109999999403954" 1592
"HG02008" "1" 12345135.9 14444408.1 "HG02008" "AMR_" "0.109999999403954" 1593
"HG02006" "1" 12345135.9 14444408.1 "HG02006" "AMR_" "0.109999999403954" 1594
"HG02003" "1" 12345135.9 14444408.1 "HG02003" "AMR_" "0.109999999403954" 1595
"HG02002" "1" 12345135.9 14444408.1 "HG02002" "AMR_" "0.109999999403954" 1596
"HG01997" "1" 12345135.9 14444408.1 "HG01997" "AMR_" "0.109999999403954" 1597
"HG01992" "1" 12345135.9 14444408.1 "HG01992" "AMR_" "0.109999999403954" 1598
"HG01991" "1" 12345135.9 14444408.1 "HG01991" "AMR_" "0.109999999403954" 1599
"HG01982" "1" 12345135.9 14444408.1 "HG01982" "AMR_" "0.109999999403954" 1600
"HG01980" "1" 12345135.9 14444408.1 "HG01980" "AMR_" "0.109999999403954" 1601
"HG01979" "1" 12345135.9 14444408.1 "HG01979" "AMR_" "0.109999999403954" 1602
"HG01977" "1" 12345135.9 14444408.1 "HG01977" "AMR_" "0.109999999403954" 1603
"HG01976" "1" 12345135.9 14444408.1 "HG01976" "AMR_" "0.109999999403954" 1604
"HG01974" "1" 12345135.9 14444408.1 "HG01974" "AMR_" "0.109999999403954" 1605
"HG01973" "1" 12345135.9 14444408.1 "HG01973" "AMR_" "0.109999999403954" 1606
"HG01971" "1" 12345135.9 14444408.1 "HG01971" "AMR_" "0.109999999403954" 1607
"HG01970" "1" 12345135.9 14444408.1 "HG01970" "AMR_" "0.109999999403954" 1608
"HG01968" "1" 12345135.9 14444408.1 "HG01968" "AMR_" "0.109999999403954" 1609
"HG01967" "1" 12345135.9 14444408.1 "HG01967" "AMR_" "0.109999999403954" 1610
"HG01965" "1" 12345135.9 14444408.1 "HG01965" "AMR_" "0.109999999403954" 1611
"HG01961" "1" 12345135.9 14444408.1 "HG01961" "AMR_" "0.109999999403954" 1612
"HG01954" "1" 12345135.9 14444408.1 "HG01954" "AMR_" "0.109999999403954" 1613
"HG01953" "1" 12345135.9 14444408.1 "HG01953" "AMR_" "0.109999999403954" 1614
"HG01951" "1" 12345135.9 14444408.1 "HG01951" "AMR_" "0.109999999403954" 1615
"HG01950" "1" 12345135.9 14444408.1 "HG01950" "AMR_" "0.109999999403954" 1616
"HG01948" "1" 12345135.9 14444408.1 "HG01948" "AMR_" "0.109999999403954" 1617
"HG01947" "1" 12345135.9 14444408.1 "HG01947" "AMR_" "0.109999999403954" 1618
"HG01945" "1" 12345135.9 14444408.1 "HG01945" "AMR_" "0.109999999403954" 1619
"HG01944" "1" 12345135.9 14444408.1 "HG01944" "AMR_" "0.109999999403954" 1620
"HG01942" "1" 12345135.9 14444408.1 "HG01942" "AMR_" "0.109999999403954" 1621
"HG01941" "1" 12345135.9 14444408.1 "HG01941" "AMR_" "0.109999999403954" 1622
"HG01939" "1" 12345135.9 14444408.1 "HG01939" "AMR_" "0.109999999403954" 1623
"HG01938" "1" 12345135.9 14444408.1 "HG01938" "AMR_" "0.109999999403954" 1624
"HG01936" "1" 12345135.9 14444408.1 "HG01936" "AMR_" "0.109999999403954" 1625
"HG01935" "1" 12345135.9 14444408.1 "HG01935" "AMR_" "0.109999999403954" 1626
"HG01933" "1" 12345135.9 14444408.1 "HG01933" "AMR_" "0.109999999403954" 1627
"HG01932" "1" 12345135.9 14444408.1 "HG01932" "AMR_" "0.109999999403954" 1628
"HG01927" "1" 12345135.9 14444408.1 "HG01927" "AMR_" "0.109999999403954" 1629
"HG01926" "1" 12345135.9 14444408.1 "HG01926" "AMR_" "0.109999999403954" 1630
"HG01924" "1" 12345135.9 14444408.1 "HG01924" "AMR_" "0.109999999403954" 1631
"HG01923" "1" 12345135.9 14444408.1 "HG01923" "AMR_" "0.109999999403954" 1632
"HG01921" "1" 12345135.9 14444408.1 "HG01921" "AMR_" "0.109999999403954" 1633
"HG01920" "1" 12345135.9 14444408.1 "HG01920" "AMR_" "0.109999999403954" 1634
"HG01918" "1" 12345135.9 14444408.1 "HG01918" "AMR_" "0.109999999403954" 1635
"HG01917" "1" 12345135.9 14444408.1 "HG01917" "AMR_" "0.109999999403954" 1636
"HG01893" "1" 12345135.9 14444408.1 "HG01893" "AMR_" "0.109999999403954" 1637
"HG01892" "1" 12345135.9 14444408.1 "HG01892" "AMR_" "0.109999999403954" 1638
"HG01578" "1" 12345135.9 14444408.1 "HG01578" "AMR_" "0.109999999403954" 1639
"HG01577" "1" 12345135.9 14444408.1 "HG01577" "AMR_" "0.109999999403954" 1640
"HG01572" "1" 12345135.9 14444408.1 "HG01572" "AMR_" "0.109999999403954" 1641
"HG01571" "1" 12345135.9 14444408.1 "HG01571" "AMR_" "0.109999999403954" 1642
"HG01566" "1" 12345135.9 14444408.1 "HG01566" "AMR_" "0.109999999403954" 1643
"HG01565" "1" 12345135.9 14444408.1 "HG01565" "AMR_" "0.109999999403954" 1644
"HG01556" "1" 12345135.9 14444408.1 "HG01556" "AMR_" "0.109999999403954" 1645
"HG01551" "1" 12345135.9 14444408.1 "HG01551" "AMR_" "0.109999999403954" 1646
"HG01550" "1" 12345135.9 14444408.1 "HG01550" "AMR_" "0.109999999403954" 1647
"HG01498" "1" 12345135.9 14444408.1 "HG01498" "AMR_" "0.109999999403954" 1648
"HG01497" "1" 12345135.9 14444408.1 "HG01497" "AMR_" "0.109999999403954" 1649
"HG01495" "1" 12345135.9 14444408.1 "HG01495" "AMR_" "0.109999999403954" 1650
"HG01494" "1" 12345135.9 14444408.1 "HG01494" "AMR_" "0.109999999403954" 1651
"HG01492" "1" 12345135.9 14444408.1 "HG01492" "AMR_" "0.109999999403954" 1652
"HG01491" "1" 12345135.9 14444408.1 "HG01491" "AMR_" "0.109999999403954" 1653
"HG01489" "1" 12345135.9 14444408.1 "HG01489" "AMR_" "0.109999999403954" 1654
"HG01488" "1" 12345135.9 14444408.1 "HG01488" "AMR_" "0.109999999403954" 1655
"HG01486" "1" 12345135.9 14444408.1 "HG01486" "AMR_" "0.109999999403954" 1656
"HG01485" "1" 12345135.9 14444408.1 "HG01485" "AMR_" "0.109999999403954" 1657
"HG01479" "1" 12345135.9 14444408.1 "HG01479" "AMR_" "0.109999999403954" 1658
"HG01474" "1" 12345135.9 14444408.1 "HG01474" "AMR_" "0.109999999403954" 1659
"HG01468" "1" 12345135.9 14444408.1 "HG01468" "AMR_" "0.109999999403954" 1660
"HG01465" "1" 12345135.9 14444408.1 "HG01465" "AMR_" "0.109999999403954" 1661
"HG01464" "1" 12345135.9 14444408.1 "HG01464" "AMR_" "0.109999999403954" 1662
"HG01462" "1" 12345135.9 14444408.1 "HG01462" "AMR_" "0.109999999403954" 1663
"HG01461" "1" 12345135.9 14444408.1 "HG01461" "AMR_" "0.109999999403954" 1664
"HG01459" "1" 12345135.9 14444408.1 "HG01459" "AMR_" "0.109999999403954" 1665
"HG01456" "1" 12345135.9 14444408.1 "HG01456" "AMR_" "0.109999999403954" 1666
"HG01455" "1" 12345135.9 14444408.1 "HG01455" "AMR_" "0.109999999403954" 1667
"HG01447" "1" 12345135.9 14444408.1 "HG01447" "AMR_" "0.109999999403954" 1668
"HG01444" "1" 12345135.9 14444408.1 "HG01444" "AMR_" "0.109999999403954" 1669
"HG01443" "1" 12345135.9 14444408.1 "HG01443" "AMR_" "0.109999999403954" 1670
"HG01441" "1" 12345135.9 14444408.1 "HG01441" "AMR_" "0.109999999403954" 1671
"HG01440" "1" 12345135.9 14444408.1 "HG01440" "AMR_" "0.109999999403954" 1672
"HG01438" "1" 12345135.9 14444408.1 "HG01438" "AMR_" "0.109999999403954" 1673
"HG01437" "1" 12345135.9 14444408.1 "HG01437" "AMR_" "0.109999999403954" 1674
"HG01435" "1" 12345135.9 14444408.1 "HG01435" "AMR_" "0.109999999403954" 1675
"HG01432" "1" 12345135.9 14444408.1 "HG01432" "AMR_" "0.109999999403954" 1676
"HG01431" "1" 12345135.9 14444408.1 "HG01431" "AMR_" "0.109999999403954" 1677
"HG01414" "1" 12345135.9 14444408.1 "HG01414" "AMR_" "0.109999999403954" 1678
"HG01413" "1" 12345135.9 14444408.1 "HG01413" "AMR_" "0.109999999403954" 1679
"HG01412" "1" 12345135.9 14444408.1 "HG01412" "AMR_" "0.109999999403954" 1680
"HG01405" "1" 12345135.9 14444408.1 "HG01405" "AMR_" "0.109999999403954" 1681
"HG01403" "1" 12345135.9 14444408.1 "HG01403" "AMR_" "0.109999999403954" 1682
"HG01402" "1" 12345135.9 14444408.1 "HG01402" "AMR_" "0.109999999403954" 1683
"HG01398" "1" 12345135.9 14444408.1 "HG01398" "AMR_" "0.109999999403954" 1684
"HG01396" "1" 12345135.9 14444408.1 "HG01396" "AMR_" "0.109999999403954" 1685
"HG01395" "1" 12345135.9 14444408.1 "HG01395" "AMR_" "0.109999999403954" 1686
"HG01393" "1" 12345135.9 14444408.1 "HG01393" "AMR_" "0.109999999403954" 1687
"HG01392" "1" 12345135.9 14444408.1 "HG01392" "AMR_" "0.109999999403954" 1688
"HG01390" "1" 12345135.9 14444408.1 "HG01390" "AMR_" "0.109999999403954" 1689
"HG01389" "1" 12345135.9 14444408.1 "HG01389" "AMR_" "0.109999999403954" 1690
"HG01384" "1" 12345135.9 14444408.1 "HG01384" "AMR_" "0.109999999403954" 1691
"HG01383" "1" 12345135.9 14444408.1 "HG01383" "AMR_" "0.109999999403954" 1692
"HG01378" "1" 12345135.9 14444408.1 "HG01378" "AMR_" "0.109999999403954" 1693
"HG01377" "1" 12345135.9 14444408.1 "HG01377" "AMR_" "0.109999999403954" 1694
"HG01375" "1" 12345135.9 14444408.1 "HG01375" "AMR_" "0.109999999403954" 1695
"HG01374" "1" 12345135.9 14444408.1 "HG01374" "AMR_" "0.109999999403954" 1696
"HG01372" "1" 12345135.9 14444408.1 "HG01372" "AMR_" "0.109999999403954" 1697
"HG01369" "1" 12345135.9 14444408.1 "HG01369" "AMR_" "0.109999999403954" 1698
"HG01366" "1" 12345135.9 14444408.1 "HG01366" "AMR_" "0.109999999403954" 1699
"HG01365" "1" 12345135.9 14444408.1 "HG01365" "AMR_" "0.109999999403954" 1700
"HG01363" "1" 12345135.9 14444408.1 "HG01363" "AMR_" "0.109999999403954" 1701
"HG01362" "1" 12345135.9 14444408.1 "HG01362" "AMR_" "0.109999999403954" 1702
"HG01360" "1" 12345135.9 14444408.1 "HG01360" "AMR_" "0.109999999403954" 1703
"HG01359" "1" 12345135.9 14444408.1 "HG01359" "AMR_" "0.109999999403954" 1704
"HG01357" "1" 12345135.9 14444408.1 "HG01357" "AMR_" "0.109999999403954" 1705
"HG01356" "1" 12345135.9 14444408.1 "HG01356" "AMR_" "0.109999999403954" 1706
"HG01354" "1" 12345135.9 14444408.1 "HG01354" "AMR_" "0.109999999403954" 1707
"HG01353" "1" 12345135.9 14444408.1 "HG01353" "AMR_" "0.109999999403954" 1708
"HG01351" "1" 12345135.9 14444408.1 "HG01351" "AMR_" "0.109999999403954" 1709
"HG01350" "1" 12345135.9 14444408.1 "HG01350" "AMR_" "0.109999999403954" 1710
"HG01348" "1" 12345135.9 14444408.1 "HG01348" "AMR_" "0.109999999403954" 1711
"HG01345" "1" 12345135.9 14444408.1 "HG01345" "AMR_" "0.109999999403954" 1712
"HG01344" "1" 12345135.9 14444408.1 "HG01344" "AMR_" "0.109999999403954" 1713
"HG01342" "1" 12345135.9 14444408.1 "HG01342" "AMR_" "0.109999999403954" 1714
"HG01341" "1" 12345135.9 14444408.1 "HG01341" "AMR_" "0.109999999403954" 1715
"HG01326" "1" 12345135.9 14444408.1 "HG01326" "AMR_" "0.109999999403954" 1716
"HG01325" "1" 12345135.9 14444408.1 "HG01325" "AMR_" "0.109999999403954" 1717
"HG01323" "1" 12345135.9 14444408.1 "HG01323" "AMR_" "0.109999999403954" 1718
"HG01312" "1" 12345135.9 14444408.1 "HG01312" "AMR_" "0.109999999403954" 1719
"HG01311" "1" 12345135.9 14444408.1 "HG01311" "AMR_" "0.109999999403954" 1720
"HG01308" "1" 12345135.9 14444408.1 "HG01308" "AMR_" "0.109999999403954" 1721
"HG01305" "1" 12345135.9 14444408.1 "HG01305" "AMR_" "0.109999999403954" 1722
"HG01303" "1" 12345135.9 14444408.1 "HG01303" "AMR_" "0.109999999403954" 1723
"HG01302" "1" 12345135.9 14444408.1 "HG01302" "AMR_" "0.109999999403954" 1724
"HG01286" "1" 12345135.9 14444408.1 "HG01286" "AMR_" "0.109999999403954" 1725
"HG01284" "1" 12345135.9 14444408.1 "HG01284" "AMR_" "0.109999999403954" 1726
"HG01281" "1" 12345135.9 14444408.1 "HG01281" "AMR_" "0.109999999403954" 1727
"HG01280" "1" 12345135.9 14444408.1 "HG01280" "AMR_" "0.109999999403954" 1728
"HG01277" "1" 12345135.9 14444408.1 "HG01277" "AMR_" "0.109999999403954" 1729
"HG01275" "1" 12345135.9 14444408.1 "HG01275" "AMR_" "0.109999999403954" 1730
"HG01272" "1" 12345135.9 14444408.1 "HG01272" "AMR_" "0.109999999403954" 1731
"HG01271" "1" 12345135.9 14444408.1 "HG01271" "AMR_" "0.109999999403954" 1732
"HG01269" "1" 12345135.9 14444408.1 "HG01269" "AMR_" "0.109999999403954" 1733
"HG01260" "1" 12345135.9 14444408.1 "HG01260" "AMR_" "0.109999999403954" 1734
"HG01259" "1" 12345135.9 14444408.1 "HG01259" "AMR_" "0.109999999403954" 1735
"HG01257" "1" 12345135.9 14444408.1 "HG01257" "AMR_" "0.109999999403954" 1736
"HG01256" "1" 12345135.9 14444408.1 "HG01256" "AMR_" "0.109999999403954" 1737
"HG01254" "1" 12345135.9 14444408.1 "HG01254" "AMR_" "0.109999999403954" 1738
"HG01253" "1" 12345135.9 14444408.1 "HG01253" "AMR_" "0.109999999403954" 1739
"HG01251" "1" 12345135.9 14444408.1 "HG01251" "AMR_" "0.109999999403954" 1740
"HG01250" "1" 12345135.9 14444408.1 "HG01250" "AMR_" "0.109999999403954" 1741
"HG01248" "1" 12345135.9 14444408.1 "HG01248" "AMR_" "0.109999999403954" 1742
"HG01247" "1" 12345135.9 14444408.1 "HG01247" "AMR_" "0.109999999403954" 1743
"HG01242" "1" 12345135.9 14444408.1 "HG01242" "AMR_" "0.109999999403954" 1744
"HG01241" "1" 12345135.9 14444408.1 "HG01241" "AMR_" "0.109999999403954" 1745
"HG01205" "1" 12345135.9 14444408.1 "HG01205" "AMR_" "0.109999999403954" 1746
"HG01204" "1" 12345135.9 14444408.1 "HG01204" "AMR_" "0.109999999403954" 1747
"HG01200" "1" 12345135.9 14444408.1 "HG01200" "AMR_" "0.109999999403954" 1748
"HG01198" "1" 12345135.9 14444408.1 "HG01198" "AMR_" "0.109999999403954" 1749
"HG01197" "1" 12345135.9 14444408.1 "HG01197" "AMR_" "0.109999999403954" 1750
"HG01191" "1" 12345135.9 14444408.1 "HG01191" "AMR_" "0.109999999403954" 1751
"HG01190" "1" 12345135.9 14444408.1 "HG01190" "AMR_" "0.109999999403954" 1752
"HG01188" "1" 12345135.9 14444408.1 "HG01188" "AMR_" "0.109999999403954" 1753
"HG01187" "1" 12345135.9 14444408.1 "HG01187" "AMR_" "0.109999999403954" 1754
"HG01183" "1" 12345135.9 14444408.1 "HG01183" "AMR_" "0.109999999403954" 1755
"HG01182" "1" 12345135.9 14444408.1 "HG01182" "AMR_" "0.109999999403954" 1756
"HG01177" "1" 12345135.9 14444408.1 "HG01177" "AMR_" "0.109999999403954" 1757
"HG01176" "1" 12345135.9 14444408.1 "HG01176" "AMR_" "0.109999999403954" 1758
"HG01174" "1" 12345135.9 14444408.1 "HG01174" "AMR_" "0.109999999403954" 1759
"HG01173" "1" 12345135.9 14444408.1 "HG01173" "AMR_" "0.109999999403954" 1760
"HG01171" "1" 12345135.9 14444408.1 "HG01171" "AMR_" "0.109999999403954" 1761
"HG01170" "1" 12345135.9 14444408.1 "HG01170" "AMR_" "0.109999999403954" 1762
"HG01168" "1" 12345135.9 14444408.1 "HG01168" "AMR_" "0.109999999403954" 1763
"HG01167" "1" 12345135.9 14444408.1 "HG01167" "AMR_" "0.109999999403954" 1764
"HG01164" "1" 12345135.9 14444408.1 "HG01164" "AMR_" "0.109999999403954" 1765
"HG01162" "1" 12345135.9 14444408.1 "HG01162" "AMR_" "0.109999999403954" 1766
"HG01161" "1" 12345135.9 14444408.1 "HG01161" "AMR_" "0.109999999403954" 1767
"HG01149" "1" 12345135.9 14444408.1 "HG01149" "AMR_" "0.109999999403954" 1768
"HG01148" "1" 12345135.9 14444408.1 "HG01148" "AMR_" "0.109999999403954" 1769
"HG01142" "1" 12345135.9 14444408.1 "HG01142" "AMR_" "0.109999999403954" 1770
"HG01140" "1" 12345135.9 14444408.1 "HG01140" "AMR_" "0.109999999403954" 1771
"HG01139" "1" 12345135.9 14444408.1 "HG01139" "AMR_" "0.109999999403954" 1772
"HG01137" "1" 12345135.9 14444408.1 "HG01137" "AMR_" "0.109999999403954" 1773
"HG01136" "1" 12345135.9 14444408.1 "HG01136" "AMR_" "0.109999999403954" 1774
"HG01134" "1" 12345135.9 14444408.1 "HG01134" "AMR_" "0.109999999403954" 1775
"HG01133" "1" 12345135.9 14444408.1 "HG01133" "AMR_" "0.109999999403954" 1776
"HG01131" "1" 12345135.9 14444408.1 "HG01131" "AMR_" "0.109999999403954" 1777
"HG01130" "1" 12345135.9 14444408.1 "HG01130" "AMR_" "0.109999999403954" 1778
"HG01125" "1" 12345135.9 14444408.1 "HG01125" "AMR_" "0.109999999403954" 1779
"HG01124" "1" 12345135.9 14444408.1 "HG01124" "AMR_" "0.109999999403954" 1780
"HG01122" "1" 12345135.9 14444408.1 "HG01122" "AMR_" "0.109999999403954" 1781
"HG01121" "1" 12345135.9 14444408.1 "HG01121" "AMR_" "0.109999999403954" 1782
"HG01119" "1" 12345135.9 14444408.1 "HG01119" "AMR_" "0.109999999403954" 1783
"HG01113" "1" 12345135.9 14444408.1 "HG01113" "AMR_" "0.109999999403954" 1784
"HG01112" "1" 12345135.9 14444408.1 "HG01112" "AMR_" "0.109999999403954" 1785
"HG01111" "1" 12345135.9 14444408.1 "HG01111" "AMR_" "0.109999999403954" 1786
"HG01110" "1" 12345135.9 14444408.1 "HG01110" "AMR_" "0.109999999403954" 1787
"HG01108" "1" 12345135.9 14444408.1 "HG01108" "AMR_" "0.109999999403954" 1788
"HG01107" "1" 12345135.9 14444408.1 "HG01107" "AMR_" "0.109999999403954" 1789
"HG01105" "1" 12345135.9 14444408.1 "HG01105" "AMR_" "0.109999999403954" 1790
"HG01104" "1" 12345135.9 14444408.1 "HG01104" "AMR_" "0.109999999403954" 1791
"HG01102" "1" 12345135.9 14444408.1 "HG01102" "AMR_" "0.109999999403954" 1792
"HG01101" "1" 12345135.9 14444408.1 "HG01101" "AMR_" "0.109999999403954" 1793
"HG01098" "1" 12345135.9 14444408.1 "HG01098" "AMR_" "0.109999999403954" 1794
"HG01097" "1" 12345135.9 14444408.1 "HG01097" "AMR_" "0.109999999403954" 1795
"HG01095" "1" 12345135.9 14444408.1 "HG01095" "AMR_" "0.109999999403954" 1796
"HG01094" "1" 12345135.9 14444408.1 "HG01094" "AMR_" "0.109999999403954" 1797
"HG01092" "1" 12345135.9 14444408.1 "HG01092" "AMR_" "0.109999999403954" 1798
"HG01089" "1" 12345135.9 14444408.1 "HG01089" "AMR_" "0.109999999403954" 1799
"HG01088" "1" 12345135.9 14444408.1 "HG01088" "AMR_" "0.109999999403954" 1800
"HG01086" "1" 12345135.9 14444408.1 "HG01086" "AMR_" "0.109999999403954" 1801
"HG01085" "1" 12345135.9 14444408.1 "HG01085" "AMR_" "0.109999999403954" 1802
"HG01083" "1" 12345135.9 14444408.1 "HG01083" "AMR_" "0.109999999403954" 1803
"HG01082" "1" 12345135.9 14444408.1 "HG01082" "AMR_" "0.109999999403954" 1804
"HG01080" "1" 12345135.9 14444408.1 "HG01080" "AMR_" "0.109999999403954" 1805
"HG01079" "1" 12345135.9 14444408.1 "HG01079" "AMR_" "0.109999999403954" 1806
"HG01077" "1" 12345135.9 14444408.1 "HG01077" "AMR_" "0.109999999403954" 1807
"HG01075" "1" 12345135.9 14444408.1 "HG01075" "AMR_" "0.109999999403954" 1808
"HG01073" "1" 12345135.9 14444408.1 "HG01073" "AMR_" "0.109999999403954" 1809
"HG01072" "1" 12345135.9 14444408.1 "HG01072" "AMR_" "0.109999999403954" 1810
"HG01070" "1" 12345135.9 14444408.1 "HG01070" "AMR_" "0.109999999403954" 1811
"HG01069" "1" 12345135.9 14444408.1 "HG01069" "AMR_" "0.109999999403954" 1812
"HG01067" "1" 12345135.9 14444408.1 "HG01067" "AMR_" "0.109999999403954" 1813
"HG01066" "1" 12345135.9 14444408.1 "HG01066" "AMR_" "0.109999999403954" 1814
"HG01064" "1" 12345135.9 14444408.1 "HG01064" "AMR_" "0.109999999403954" 1815
"HG01063" "1" 12345135.9 14444408.1 "HG01063" "AMR_" "0.109999999403954" 1816
"HG01061" "1" 12345135.9 14444408.1 "HG01061" "AMR_" "0.109999999403954" 1817
"HG01060" "1" 12345135.9 14444408.1 "HG01060" "AMR_" "0.109999999403954" 1818
"HG01058" "1" 12345135.9 14444408.1 "HG01058" "AMR_" "0.109999999403954" 1819
"HG01055" "1" 12345135.9 14444408.1 "HG01055" "AMR_" "0.109999999403954" 1820
"HG01054" "1" 12345135.9 14444408.1 "HG01054" "AMR_" "0.109999999403954" 1821
"HG01052" "1" 12345135.9 14444408.1 "HG01052" "AMR_" "0.109999999403954" 1822
"HG01051" "1" 12345135.9 14444408.1 "HG01051" "AMR_" "0.109999999403954" 1823
"HG01049" "1" 12345135.9 14444408.1 "HG01049" "AMR_" "0.109999999403954" 1824
"HG01048" "1" 12345135.9 14444408.1 "HG01048" "AMR_" "0.109999999403954" 1825
"HG01047" "1" 12345135.9 14444408.1 "HG01047" "AMR_" "0.109999999403954" 1826
"HG00743" "1" 12345135.9 14444408.1 "HG00743" "AMR_" "0.109999999403954" 1827
"HG00742" "1" 12345135.9 14444408.1 "HG00742" "AMR_" "0.109999999403954" 1828
"HG00740" "1" 12345135.9 14444408.1 "HG00740" "AMR_" "0.109999999403954" 1829
"HG00739" "1" 12345135.9 14444408.1 "HG00739" "AMR_" "0.109999999403954" 1830
"HG00737" "1" 12345135.9 14444408.1 "HG00737" "AMR_" "0.109999999403954" 1831
"HG00736" "1" 12345135.9 14444408.1 "HG00736" "AMR_" "0.109999999403954" 1832
"HG00734" "1" 12345135.9 14444408.1 "HG00734" "AMR_" "0.109999999403954" 1833
"HG00732" "1" 12345135.9 14444408.1 "HG00732" "AMR_" "0.109999999403954" 1834
"HG00731" "1" 12345135.9 14444408.1 "HG00731" "AMR_" "0.109999999403954" 1835
"HG00641" "1" 12345135.9 14444408.1 "HG00641" "AMR_" "0.109999999403954" 1836
"HG00640" "1" 12345135.9 14444408.1 "HG00640" "AMR_" "0.109999999403954" 1837
"HG00638" "1" 12345135.9 14444408.1 "HG00638" "AMR_" "0.109999999403954" 1838
"HG00637" "1" 12345135.9 14444408.1 "HG00637" "AMR_" "0.109999999403954" 1839
